gene_id,S2-12h,S2-24h,S2-Oh,S3-12h,S3-24h,S3-Oh,W2-12h,W2-24h,W2-Oh,W3-12h,W3-24h,W3-Oh
gene:Zm00001d044545,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d044547,117,52,155,45,211,106,44,59,60,50,267,144
gene:Zm00001d044546,12,10,19,33,36,54,51,36,15,37,104,80
gene:Zm00001d044541,57,123,64,101,56,20,12,4,0,5,46,8
gene:Zm00001d044540,13,34,9,1901,236,961,353,47,1128,181,2794,1199
gene:Zm00001d044543,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d044542,275,298,360,366,399,362,507,458,398,439,858,1011
gene:Zm00001d012296,93,249,84,101,97,26,19,189,40,44,44,20
gene:Zm00001d012297,134,60,250,0,0,61,316,221,256,226,452,428
gene:Zm00001d012294,288,237,887,55,81,109,381,662,302,283,394,569
gene:Zm00001d012295,700,1309,1203,1024,856,602,1118,1162,735,657,796,1024
gene:Zm00001d012292,526,1660,1198,359,761,324,654,1235,960,531,1677,1257
gene:Zm00001d012293,267,890,2529,7,24,51,1362,7080,857,603,2155,931
gene:Zm00001d012290,33,95,80,77,64,42,75,89,98,45,83,109
gene:Zm00001d012291,86,88,202,354,223,258,141,50,159,152,169,161
gene:Zm00001d010350,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d012299,0,0,0,0,0,0,0,0,0,1,0,0
gene:Zm00001d037068,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d049649,1627,1848,3627,3938,2760,4082,1817,1309,2096,1100,3134,2973
gene:Zm00001d049648,762,1163,1454,1517,548,1060,1025,474,1421,490,1005,1146
gene:Zm00001d052458,884,1466,2284,1879,1183,1620,1055,1203,1591,850,2115,1498
gene:Zm00001d049641,21672,27122,87795,35755,32707,53708,39316,29185,52520,30303,54058,86990
gene:Zm00001d049640,351,767,131,236,305,65,425,1136,236,195,1762,326
gene:Zm00001d049643,1075,1367,2894,2030,1579,1622,2204,1839,1566,1447,2674,2647
gene:Zm00001d049642,2592,3811,5177,3527,3354,3014,2307,2992,2809,1750,3273,3293
gene:Zm00001d052450,424,954,722,750,507,442,1914,1750,439,181,420,480
gene:Zm00001d052451,39,69,105,201,77,149,202,88,149,88,232,137
gene:Zm00001d052452,945,1120,1966,3251,1286,2240,1698,1129,2043,794,2302,2661
gene:Zm00001d052453,3704,4948,5482,3346,3182,3072,3498,4048,3760,2421,5005,4083
gene:Zm00001d010986,0,0,71,32,8,20,0,17,27,0,43,36
gene:Zm00001d032719,3276,2706,7812,6916,5532,9901,3565,2294,3012,6525,7023,10897
gene:Zm00001d032718,56,120,152,96,186,124,90,229,162,79,194,240
gene:Zm00001d017118,12241,10970,32030,12395,12362,16379,11823,10786,9494,8562,8087,15075
gene:Zm00001d017119,5210,8072,8540,5696,8460,5711,5470,6677,4979,3566,9214,7377
gene:Zm00001d032711,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d017113,2101,2274,3658,3845,4704,5293,3184,2606,1937,2134,3256,4780
gene:Zm00001d017110,515,743,1949,1147,677,930,400,313,446,209,635,540
gene:Zm00001d032712,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d017116,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d032714,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d017114,524,681,1072,664,601,732,759,809,833,621,1492,1144
gene:Zm00001d032716,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d018939,1650,1763,3203,3422,2299,3043,2318,1538,1862,1160,2689,3005
gene:Zm00001d018938,4070,6288,9123,7434,9872,6800,3544,5138,3811,2803,6317,6764
gene:Zm00001d041111,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d041112,3150,3788,7616,6492,3546,7383,4449,1949,4499,1907,4193,5587
gene:Zm00001d018931,651,800,1953,676,626,957,826,574,737,482,911,1043
gene:Zm00001d018930,112,739,159,1198,439,411,319,739,883,142,1349,851
gene:Zm00001d018932,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d018935,152,76,392,298,245,247,166,77,82,99,181,175
gene:Zm00001d018937,536,969,1524,1690,1352,1441,902,1136,901,510,1512,1356
gene:Zm00001d018936,2017,2289,5357,2481,2270,3275,3122,2659,2938,2830,2892,4578
gene:Zm00001d039879,3656,4929,7903,3092,2744,3335,5794,6920,4812,2677,5380,5319
gene:Zm00001d003485,6,7,0,4,0,0,0,4,0,2,13,0
gene:Zm00001d003348,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d051229,863,1002,1487,1350,945,1208,882,1145,882,679,1456,1396
gene:Zm00001d003346,369,392,733,173,135,138,341,460,346,191,280,388
gene:Zm00001d051227,1575,2112,4555,2166,1704,2280,1940,1767,1906,1222,2175,2762
gene:Zm00001d003344,0,0,0,0,0,0,0,0,0,0,2,0
gene:Zm00001d003345,1091,1960,1949,2293,1422,1431,1184,1544,1340,889,1703,1658
gene:Zm00001d003342,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d039870,940,1252,2048,1601,1142,1343,1365,1468,1197,842,1804,1698
gene:Zm00001d039873,453,1080,1462,568,703,851,534,1013,844,306,1031,951
gene:Zm00001d039872,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d035721,424,443,924,637,346,608,704,449,736,397,623,685
gene:Zm00001d035720,13176,19211,29249,25654,17070,22884,17822,14922,19364,10604,24117,25429
gene:Zm00001d035723,3883,4483,7695,5470,4421,5944,4372,3664,5442,2947,4883,7209
gene:Zm00001d035722,2720,5029,7895,9718,5475,8324,5327,3939,7547,3636,11779,9665
gene:Zm00001d035725,0,0,0,0,0,0,10,0,0,0,0,9
gene:Zm00001d035724,0,0,84,0,122,67,0,102,112,0,0,0
gene:Zm00001d035726,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d044897,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d044896,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d044895,1457,439,1080,2555,468,1048,2800,340,737,1704,1025,1139
gene:Zm00001d044894,0,0,0,0,0,0,0,1,0,0,0,0
gene:Zm00001d044893,0,0,0,0,0,1,0,0,0,0,0,0
gene:Zm00001d044892,0,0,1,0,0,0,0,0,0,0,0,0
gene:Zm00001d044891,0,0,1,0,0,0,0,0,0,0,0,0
gene:Zm00001d044890,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d044899,203,346,527,368,299,277,87,349,177,129,181,227
gene:Zm00001d044898,495,209,889,1089,843,1110,639,537,501,906,708,830
gene:Zm00001d037141,18,23,37,35,32,68,32,7,40,36,50,34
gene:Zm00001d042499,529,288,853,413,586,736,395,382,270,303,388,597
gene:Zm00001d042498,0,4,49,141,4,57,32,16,230,18,184,123
gene:Zm00001d042491,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d042490,3925,3422,6753,8783,3830,5411,5240,3401,3970,4241,4671,5316
gene:Zm00001d042493,8,0,0,23,10,33,0,0,0,0,0,0
gene:Zm00001d042492,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d042494,6357,5454,11253,3948,4691,4674,3277,4652,3350,2649,3906,6657
gene:Zm00001d042496,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d018069,7099,5792,16324,7779,6990,9213,5617,5291,2845,7366,4631,8085
gene:Zm00001d034450,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d018066,426,574,986,846,545,724,524,446,258,540,587,733
gene:Zm00001d034452,1408,1450,3722,551,550,502,2132,3158,2553,1428,2510,3035
gene:Zm00001d034453,25,26,75,33,61,22,72,182,75,104,138,101
gene:Zm00001d034454,135,218,382,221,158,334,162,13,108,14,29,171
gene:Zm00001d034455,687,2514,1504,341,932,689,1817,5350,2360,1225,3322,2587
gene:Zm00001d018061,4743,4081,7718,2894,1722,2519,5890,7097,7187,3677,5174,7257
gene:Zm00001d018060,3799,4546,8563,5954,5393,6502,4208,3365,4607,2475,4592,6103
gene:Zm00001d051488,0,0,0,0,0,0,1,0,1,0,0,0
gene:Zm00001d051489,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d051482,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d051483,15,18,19,4,0,0,14,19,14,4,0,9
gene:Zm00001d051480,143,265,127,240,185,48,242,150,55,105,142,59
gene:Zm00001d051481,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d051484,282,174,573,447,247,288,284,190,117,264,392,372
gene:Zm00001d051485,311,100,428,306,535,833,213,177,92,332,189,322
gene:Zm00001d050575,1082,1798,2501,1841,1495,1902,1707,1515,1458,1051,1901,2239
gene:Zm00001d054057,6,173,19,19,40,21,0,21,0,8,14,16
gene:Zm00001d050577,31,57,16,20,4,8,247,100,50,26,97,28
gene:Zm00001d054055,0,5,33,28,18,46,29,0,14,28,57,53
gene:Zm00001d054052,520,516,951,747,584,784,451,670,643,357,793,1105
gene:Zm00001d050573,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d050572,0,0,0,40,28,0,0,0,0,0,0,12
gene:Zm00001d038836,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d050686,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d038834,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d050684,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d038832,4888,8311,9090,16152,7978,9365,11280,9171,10509,5040,15252,12744
gene:Zm00001d038833,281,73,307,369,275,459,320,238,234,365,287,514
gene:Zm00001d038830,599,1031,1278,760,673,710,610,711,671,492,938,1018
gene:Zm00001d038831,13,0,42,57,4,39,19,4,38,36,32,35
gene:Zm00001d050689,2,0,0,0,0,0,9,0,0,0,0,0
gene:Zm00001d038839,3844,5357,8975,4009,3018,4175,4183,3709,4373,1813,3500,4480
gene:Zm00001d034182,12,8,3,18,3,0,0,0,0,0,0,0
gene:Zm00001d034183,407,913,868,772,612,581,370,451,493,291,492,499
gene:Zm00001d034180,1683,2809,3425,2986,2654,3995,3843,2337,4102,1799,3182,4878
gene:Zm00001d034181,103,137,190,59,40,42,117,117,174,89,256,154
gene:Zm00001d034186,143,173,416,199,208,157,247,133,267,264,517,346
gene:Zm00001d034187,45,63,219,65,87,89,80,24,87,40,124,86
gene:Zm00001d034184,149,175,348,215,213,154,149,94,142,165,301,303
gene:Zm00001d034188,5857,4728,9853,1294,640,1382,9398,7740,10979,5727,11127,10249
gene:Zm00001d034189,321,130,482,224,129,124,375,258,230,264,208,198
gene:Zm00001d004236,0,8,0,27,0,5,0,0,0,0,3,4
gene:Zm00001d000106,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d023443,8,0,0,0,4,0,66,57,127,221,148,89
gene:Zm00001d049436,196,380,0,0,34,0,15,0,0,0,35,0
gene:Zm00001d053888,0,0,113,286,210,102,563,736,479,300,696,342
gene:Zm00001d053889,6071,6276,13965,10721,9235,10615,10575,8905,11070,8696,10565,15354
gene:Zm00001d003080,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d053884,21,14,51,37,7,31,19,2,21,8,14,35
gene:Zm00001d053885,593,750,1010,594,389,465,1012,1164,662,679,1084,1057
gene:Zm00001d053886,2637,2779,5609,2552,2927,2792,2558,4383,3234,2313,4015,4860
gene:Zm00001d053887,284,645,615,320,345,238,579,984,495,378,993,722
gene:Zm00001d053880,2305,1292,5309,2821,2614,3582,3680,3139,2118,3993,2530,4740
gene:Zm00001d053881,9143,11848,18731,13631,12935,12401,7853,9683,9228,5546,12073,11967
gene:Zm00001d053882,2423,2526,3500,3313,3042,3032,2059,1990,2011,1877,3952,3318
gene:Zm00001d053883,915,1379,1988,1168,918,818,1044,1015,916,426,1086,1256
gene:Zm00001d047971,1716,1752,2842,1334,1440,1509,1703,2060,1223,912,1483,1663
gene:Zm00001d047970,2352,2497,4678,4333,1973,3420,3853,1953,4888,1966,4399,4775
gene:Zm00001d047973,6,28,78,34,16,47,123,86,118,135,269,264
gene:Zm00001d047972,78,140,220,62,83,153,79,153,116,64,98,202
gene:Zm00001d047975,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d047974,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d047977,1746,1546,3173,4011,3088,3667,3469,2482,2760,2609,4234,4478
gene:Zm00001d047976,67,41,194,117,64,45,191,220,265,227,296,386
gene:Zm00001d047979,143,276,317,515,359,445,231,211,412,90,337,251
gene:Zm00001d003085,1260,1310,2357,4378,1015,4901,7025,332,5351,1943,8965,8755
gene:Zm00001d003084,1928,3399,3489,2288,2191,1951,1956,2201,1661,920,2577,1898
gene:Zm00001d003087,7419,7628,14966,9444,11833,11754,7219,6689,6311,4758,6366,10338
gene:Zm00001d049431,27,189,5,31,148,49,70,83,10,17,112,36
gene:Zm00001d005951,2007,1905,4990,3827,2330,2743,2158,1034,1830,1033,2068,2978
gene:Zm00001d000702,0,0,0,2,0,0,8,0,5,0,9,0
gene:Zm00001d000701,0,0,0,0,1,2,0,0,0,0,0,0
gene:Zm00001d005952,0,0,0,11,0,0,628,717,704,431,451,556
gene:Zm00001d000707,399,323,525,296,250,217,264,408,242,167,264,292
gene:Zm00001d000706,24,41,94,5,4,11,67,122,78,98,215,144
gene:Zm00001d000705,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d000704,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d005959,226,247,300,349,333,218,121,133,249,157,381,225
gene:Zm00001d005958,5009,6734,10219,7594,7454,7424,5136,5844,5717,3372,6703,8018
gene:Zm00001d000709,386,223,1016,961,574,803,605,263,389,481,423,662
gene:Zm00001d000708,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d030609,1078,1221,2472,1959,1097,1762,1465,1330,1866,866,1940,1835
gene:Zm00001d010339,0,0,0,0,0,14,220,389,369,128,311,422
gene:Zm00001d010338,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d010337,309,336,672,467,423,551,204,145,189,135,271,257
gene:Zm00001d010336,2511,1514,8674,3343,3591,5053,3742,2947,2757,3517,3301,6036
gene:Zm00001d030603,0,0,0,8,0,0,57,46,28,30,35,38
gene:Zm00001d030602,0,0,20,9,43,20,5,54,36,0,10,8
gene:Zm00001d010333,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d030604,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d010331,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d010330,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d001256,31,18,80,27,14,40,50,37,42,28,35,73
gene:Zm00001d001257,0,0,0,0,0,0,0,0,2,0,0,0
gene:Zm00001d001254,0,0,0,0,0,0,2,0,0,0,0,0
gene:Zm00001d001255,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d001252,0,0,0,0,0,0,0,4,3,0,0,0
gene:Zm00001d001253,0,5,4,0,3,0,0,0,0,0,0,0
gene:Zm00001d001250,35,38,85,29,30,26,79,150,111,68,88,75
gene:Zm00001d001251,0,6,34,2,6,3,8,0,6,12,10,15
gene:Zm00001d001813,1001,1769,1994,1783,1576,1271,1311,1141,1015,860,1897,1447
gene:Zm00001d001258,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d001259,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d037522,295,196,769,647,349,782,694,225,533,309,442,848
gene:Zm00001d037370,6,12,9,12,17,7,23,12,8,5,13,14
gene:Zm00001d037371,29,43,117,739,81,423,179,172,629,217,1101,698
gene:Zm00001d037372,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d012695,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d037374,1,0,1,0,1,1,1,0,1,1,1,1
gene:Zm00001d037375,14,35,124,12,12,40,56,68,128,50,120,156
gene:Zm00001d037376,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d037377,2220,2089,2634,2957,2084,2406,2597,1565,1791,1537,2951,2294
gene:Zm00001d039009,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d039004,684,394,982,1532,1070,1479,602,435,459,548,266,1002
gene:Zm00001d039005,1694,2134,4781,5887,6885,3495,2015,3140,2740,2921,6480,5930
gene:Zm00001d039006,1832,2203,3944,4214,2416,4442,3599,2336,3125,2398,4360,5178
gene:Zm00001d039007,662,1030,2015,1225,958,938,761,1318,1163,366,1107,1325
gene:Zm00001d039000,1405,916,1067,2141,934,1522,2265,1082,1365,1152,1374,1794
gene:Zm00001d039001,36,57,52,85,99,99,68,38,80,16,127,87
gene:Zm00001d039002,3077,2946,4491,4091,3352,3347,2884,2482,2214,1666,3687,3976
gene:Zm00001d039003,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d022567,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d006705,388,229,711,355,211,296,590,604,285,413,654,575
gene:Zm00001d006704,1817,1496,3031,2953,1642,3107,2905,1315,2002,1969,1796,3355
gene:Zm00001d052867,4,2,1,14,4,0,0,8,1,1,0,7
gene:Zm00001d006701,1207,1162,2342,800,1245,926,830,921,678,521,975,823
gene:Zm00001d052860,4,6,5,0,0,6,0,0,13,0,7,0
gene:Zm00001d052863,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d052862,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d052869,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d006708,5276,7721,15214,4280,4455,4611,5080,5548,4599,3600,5153,6711
gene:Zm00001d002635,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d002634,17,8,17,0,0,0,29,11,7,6,34,15
gene:Zm00001d002637,0,0,0,0,0,0,0,11,0,0,0,0
gene:Zm00001d002636,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d002631,861,766,1156,1525,828,1584,1396,693,1185,724,1276,1859
gene:Zm00001d002630,1811,2058,3768,4062,1841,2987,3835,1421,3798,1759,4227,3751
gene:Zm00001d002632,1166,786,2087,2558,1951,3599,1611,764,1473,1059,1761,3263
gene:Zm00001d002639,2926,4620,6682,3121,3231,3238,2994,3530,3097,1803,3707,3694
gene:Zm00001d002638,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d014421,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d027679,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d038353,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d038352,28483,50483,66853,34258,45983,23001,18623,48619,32816,8956,33702,27004
gene:Zm00001d038351,2846,3863,6001,2490,1811,1725,3193,2607,2205,1047,1806,2017
gene:Zm00001d038357,3791,5249,6729,3481,4017,3476,3627,5364,3314,3238,5220,4653
gene:Zm00001d028968,86,317,404,244,178,174,137,315,143,117,192,113
gene:Zm00001d038355,1385,1578,2974,1726,1624,1390,1377,1258,1025,799,1449,1495
gene:Zm00001d038354,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d028965,558,271,296,11,35,226,1754,1494,1579,1046,2380,1992
gene:Zm00001d028964,324,1192,2958,462,1978,2248,201,786,806,209,731,1379
gene:Zm00001d028967,438,206,1198,1738,1104,2142,1938,1333,1058,1734,1903,1959
gene:Zm00001d038358,28,12,35,78,9,97,45,8,107,54,158,166
gene:Zm00001d028960,3287,4241,4407,2961,3301,2617,1870,3276,922,1043,2969,1774
gene:Zm00001d028963,2327,4107,8106,4969,3691,5142,3790,4124,5310,1551,4579,4904
gene:Zm00001d028962,666,1167,525,826,773,335,362,479,212,147,668,246
gene:Zm00001d011808,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d036131,640,834,1511,1480,931,2114,908,993,1750,815,2300,2219
gene:Zm00001d036132,0,0,0,0,5,0,0,0,0,0,0,0
gene:Zm00001d036135,1611,783,4189,2716,1636,3213,2723,1875,1864,1844,2224,3441
gene:Zm00001d036137,4725,4991,8011,6245,4075,6707,6057,4775,4947,3402,4972,8597
gene:Zm00001d036136,4897,3435,8593,4943,3712,6313,2858,2217,1167,1599,1507,2203
gene:Zm00001d036139,709,8,23,979,13,30,557,67,27,787,97,84
gene:Zm00001d036138,0,0,25,5,0,0,5,0,5,24,8,13
gene:Zm00001d019443,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d008062,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d008063,0,0,0,0,0,0,0,1,0,0,0,0
gene:Zm00001d008060,15,26,16,12,13,40,34,18,15,20,30,18
gene:Zm00001d008061,56,77,50,0,0,0,13,0,0,0,0,0
gene:Zm00001d008066,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d008067,196,254,165,0,0,0,75,0,0,0,0,0
gene:Zm00001d008064,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d008065,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d008068,42,41,131,60,51,64,21,0,0,0,0,0
gene:Zm00001d008069,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d035440,5179,13540,8177,6703,8477,4312,4752,9191,3906,3463,7581,4334
gene:Zm00001d035441,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d035442,13,11,0,47,26,6,0,0,0,0,0,4
gene:Zm00001d035443,1957,6118,9630,3681,4037,3160,3580,4269,3140,1456,4890,4196
gene:Zm00001d035444,319,688,1035,169,109,70,31,54,58,0,38,51
gene:Zm00001d035445,7791,13774,11358,9466,8435,5568,6039,7627,5523,3131,7129,6267
gene:Zm00001d035446,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d035447,4661,3582,7631,3504,2671,2953,2433,1866,2120,1981,2697,3618
gene:Zm00001d023872,0,10,11,53,47,44,3,3,5,2,7,9
gene:Zm00001d007941,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d023870,118,44,147,629,522,424,120,10,125,112,9,209
gene:Zm00001d023871,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d007945,2575,2926,6702,3285,3116,4117,2561,3148,3182,2206,3685,4588
gene:Zm00001d007946,2,0,9,7,5,3,1,0,0,0,0,2
gene:Zm00001d007947,1813,2699,4175,3038,2284,3201,2633,2852,3460,1562,3669,3825
gene:Zm00001d007948,0,0,0,0,0,0,3,10,0,0,0,0
gene:Zm00001d007949,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d012349,3220,3560,5351,4480,2683,3385,4164,3342,4618,2067,4480,4262
gene:Zm00001d041472,1254,2742,1507,898,1540,320,674,2522,783,411,1956,519
gene:Zm00001d041473,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d021542,0,25,56,0,0,27,0,0,0,67,49,59
gene:Zm00001d008394,466,51,357,75,79,96,386,219,127,281,162,283
gene:Zm00001d008395,3015,4833,7496,4577,2769,4236,3654,3807,4313,1676,4060,4622
gene:Zm00001d008396,3537,3438,4232,2050,2755,3132,3908,4462,5275,2352,3813,5030
gene:Zm00001d008397,889,514,2032,26,22,639,2473,7785,5548,2252,6148,9868
gene:Zm00001d008390,4945,6091,8306,4400,5851,4565,4021,5650,3678,2972,6248,5780
gene:Zm00001d008391,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d008392,4,195,196,16,175,96,20,199,124,4,90,129
gene:Zm00001d008393,4,0,6,341,16,129,56,8,275,61,389,230
gene:Zm00001d021544,18,62,88,162,26,123,83,19,79,28,145,73
gene:Zm00001d008398,53,4,44,42,24,64,112,61,149,70,261,252
gene:Zm00001d008399,697,689,610,644,509,93,940,1353,864,529,1339,230
gene:Zm00001d025044,833,860,1193,1628,1117,1284,1125,607,892,601,1459,1292
gene:Zm00001d021546,5382,10419,13409,7925,6950,7136,6019,8075,6970,3737,7852,9710
gene:Zm00001d041475,423,1864,2659,197,1394,1083,523,1143,988,857,2066,1784
gene:Zm00001d021549,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d015461,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d008930,224,298,604,1770,616,1453,943,325,826,542,1402,1279
gene:Zm00001d008931,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d008932,1583,2450,3494,2179,1719,2127,1977,2244,2462,1127,2350,2780
gene:Zm00001d008933,8,0,6,0,18,16,74,8,10,69,25,39
gene:Zm00001d008934,8,8,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d008935,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d008938,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d008939,0,7,0,4,8,0,24,8,0,8,0,0
gene:Zm00001d001537,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d047786,16,32,0,14,18,14,20,23,13,4,32,23
gene:Zm00001d005548,0,0,5,0,0,1,1,0,0,3,0,1
gene:Zm00001d043206,318,524,581,659,565,515,151,123,48,107,144,112
gene:Zm00001d005542,1458,1384,2287,4708,1965,4036,4105,1231,4119,2156,5865,6785
gene:Zm00001d005543,0,10,7,0,9,0,0,0,0,0,0,5
gene:Zm00001d005540,5,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d005541,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d005546,3105,7276,5433,8657,3632,6115,3906,2889,4231,1419,6652,5089
gene:Zm00001d043205,1866,2535,2680,2803,2029,972,2349,2625,1716,1872,2224,1874
gene:Zm00001d005544,394,294,583,187,169,102,367,432,319,264,308,543
gene:Zm00001d005545,0,0,0,0,0,0,0,0,0,4,0,0
gene:Zm00001d047785,0,6,0,0,0,0,0,0,0,0,8,0
gene:Zm00001d047783,0,0,0,0,0,0,8,21,0,11,3,14
gene:Zm00001d043201,3039,1206,7968,4833,3567,6441,4843,2459,3402,3866,2872,6798
gene:Zm00001d020752,104,246,235,35,63,65,58,63,56,16,26,10
gene:Zm00001d020750,0,0,0,0,0,0,0,0,0,0,5,0
gene:Zm00001d020751,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d020757,1032,2573,3948,1377,1361,1681,4139,6219,4245,2556,3401,3791
gene:Zm00001d020754,0,0,4,0,0,0,0,0,0,0,0,0
gene:Zm00001d020755,358,441,799,539,311,550,792,293,470,298,415,724
gene:Zm00001d026969,3,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d026968,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d026963,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d026962,1,1,5,1,7,5,4,2,1,2,1,5
gene:Zm00001d026961,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d026960,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d026967,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d026966,9,19,12,16,30,9,7,20,10,7,32,24
gene:Zm00001d026965,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d026964,13,0,0,6,11,16,0,0,0,0,0,0
gene:Zm00001d031211,56,109,180,407,87,206,211,142,513,128,490,317
gene:Zm00001d031210,1419,2423,2786,3345,2892,2848,2395,2343,2213,1304,2258,2452
gene:Zm00001d031213,1421,433,1218,2468,1413,1469,1074,728,443,1347,1002,903
gene:Zm00001d031212,1110,1533,1791,2852,1454,3200,3274,3438,3800,1799,4775,4827
gene:Zm00001d031217,439,3125,419,3599,3410,3180,2655,2933,2722,1552,3350,1857
gene:Zm00001d031216,169,155,481,386,182,417,364,293,229,356,870,753
gene:Zm00001d031218,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d054033,1530,2306,3067,2194,1689,1464,1521,2024,1357,1135,2105,1902
gene:Zm00001d047788,5734,7000,9377,12653,6031,8096,4379,3861,4076,2635,6002,5987
